7.462477209999999559e+02,2.958268500000000145e+01,4.239028509999999983e+02,2.490311000000000163e+00,1.511994999999999978e+00,2.446628000000000025e+00
7.462417570000000069e+02,2.958545900000000017e+01,4.238921450000000277e+02,2.490523000000000042e+00,1.511975999999999987e+00,2.446835000000000093e+00
7.462352839999999787e+02,2.958672200000000174e+01,4.238800959999999804e+02,2.490784000000000109e+00,1.511954999999999938e+00,2.447093999999999880e+00
7.462264410000000225e+02,2.958580999999999861e+01,4.238633330000000115e+02,2.491187000000000040e+00,1.511927999999999939e+00,2.447497999999999951e+00
7.462156790000000228e+02,2.958502299999999963e+01,4.238428599999999733e+02,2.491676000000000002e+00,1.511895999999999907e+00,2.447988000000000053e+00
7.462011539999999741e+02,2.958496399999999937e+01,4.238153929999999718e+02,2.492312000000000083e+00,1.511851000000000056e+00,2.448622999999999994e+00
7.461852229999999508e+02,2.958572300000000155e+01,4.237856009999999856e+02,2.492995000000000072e+00,1.511802000000000090e+00,2.449304999999999843e+00
7.461700220000000172e+02,2.958717000000000041e+01,4.237571479999999724e+02,2.493634999999999824e+00,1.511754000000000042e+00,2.449942000000000064e+00
7.461547510000000329e+02,2.958984500000000040e+01,4.237288899999999785e+02,2.494264999999999954e+00,1.511706999999999912e+00,2.450568000000000080e+00
7.461404370000000199e+02,2.959385400000000033e+01,4.237025449999999864e+02,2.494823999999999931e+00,1.511660999999999921e+00,2.451121000000000105e+00
7.461129240000000209e+02,2.960968700000000098e+01,4.236528299999999945e+02,2.495737000000000094e+00,1.511565999999999965e+00,2.452008999999999883e+00
7.460817090000000462e+02,2.962032100000000057e+01,4.235955490000000054e+02,2.496900999999999815e+00,1.511463999999999919e+00,2.453157000000000032e+00
7.460404489999999669e+02,2.962243000000000137e+01,4.235188239999999951e+02,2.498635999999999857e+00,1.511336999999999930e+00,2.454886000000000124e+00
7.459854940000000170e+02,2.962302400000000091e+01,4.234161950000000161e+02,2.500979000000000063e+00,1.511168000000000067e+00,2.457227000000000050e+00
7.459230420000000095e+02,2.962534799999999890e+01,4.232983919999999785e+02,2.503617999999999899e+00,1.510972999999999900e+00,2.459861000000000075e+00
7.458541880000000219e+02,2.962832699999999875e+01,4.231687360000000240e+02,2.506498000000000115e+00,1.510758000000000045e+00,2.462734000000000201e+00
7.455927520000000186e+02,2.965218899999999991e+01,4.226859289999999874e+02,2.516898999999999997e+00,1.509938000000000002e+00,2.473090000000000011e+00
7.455401849999999513e+02,2.965275799999999862e+01,4.225882579999999962e+02,2.519028000000000045e+00,1.509773999999999949e+00,2.475216999999999778e+00
7.454761809999999969e+02,2.965381500000000159e+01,4.224698730000000069e+02,2.521600999999999981e+00,1.509576000000000029e+00,2.477786000000000044e+00
7.453969009999999571e+02,2.965764199999999917e+01,4.223236620000000130e+02,2.524713000000000207e+00,1.509328000000000003e+00,2.480890000000000040e+00
7.452978389999999536e+02,2.966791600000000173e+01,4.221405100000000061e+02,2.528488999999999987e+00,1.509012000000000020e+00,2.484646999999999828e+00
7.452045630000000074e+02,2.967431799999999953e+01,4.219685719999999947e+02,2.532049000000000216e+00,1.508718000000000004e+00,2.488195000000000157e+00
7.447815759999999727e+02,2.967151300000000091e+01,4.211868569999999750e+02,2.548284000000000216e+00,1.507392000000000065e+00,2.504418999999999951e+00
7.446721330000000307e+02,2.967468500000000020e+01,4.209854770000000030e+02,2.552305000000000046e+00,1.507044999999999968e+00,2.508430999999999855e+00
7.445904759999999669e+02,2.967674999999999841e+01,4.208352100000000178e+02,2.555283000000000193e+00,1.506785999999999959e+00,2.511403000000000052e+00
7.445020029999999451e+02,2.967882799999999932e+01,4.206733330000000137e+02,2.558466000000000129e+00,1.506504999999999983e+00,2.514580000000000037e+00
7.444511509999999817e+02,2.967892700000000161e+01,4.205794900000000212e+02,2.560316999999999954e+00,1.506342999999999988e+00,2.516429000000000027e+00
7.442295510000000149e+02,2.966334700000000169e+01,4.201703190000000063e+02,2.568496000000000112e+00,1.505646999999999958e+00,2.524623000000000062e+00
7.441814890000000560e+02,2.965934199999999876e+01,4.200816950000000247e+02,2.570256999999999792e+00,1.505495999999999945e+00,2.526388999999999996e+00
7.441389779999999519e+02,2.965346299999999857e+01,4.200032709999999838e+02,2.571842000000000183e+00,1.505363999999999924e+00,2.527981000000000034e+00
7.440757039999999733e+02,2.963931300000000135e+01,4.198856190000000197e+02,2.574276999999999926e+00,1.505169999999999897e+00,2.530434000000000072e+00
7.440250999999999522e+02,2.962412399999999835e+01,4.197911740000000123e+02,2.576278999999999986e+00,1.505015999999999909e+00,2.532456999999999958e+00
7.439913420000000315e+02,2.960444499999999834e+01,4.197273119999999835e+02,2.577767999999999837e+00,1.504920000000000035e+00,2.533974000000000171e+00
7.439883250000000317e+02,2.956807399999999930e+01,4.197179859999999962e+02,2.578465000000000007e+00,1.504930000000000101e+00,2.534724999999999895e+00
7.439895510000000058e+02,2.956878199999999879e+01,4.197203279999999950e+02,2.578411000000000008e+00,1.504933999999999994e+00,2.534670000000000201e+00
7.439911150000000362e+02,2.957022800000000018e+01,4.197233879999999999e+02,2.578335000000000043e+00,1.504938000000000109e+00,2.534591999999999956e+00
7.439929349999999886e+02,2.957080600000000103e+01,4.197267259999999851e+02,2.578262000000000054e+00,1.504942999999999920e+00,2.534517999999999827e+00
7.439936420000000226e+02,2.957001700000000000e+01,4.197279290000000174e+02,2.578249000000000013e+00,1.504945999999999895e+00,2.534505999999999926e+00
7.439939249999999902e+02,2.957946700000000106e+01,4.197295159999999896e+02,2.578091999999999828e+00,1.504942000000000002e+00,2.534335000000000004e+00
7.439940400000000409e+02,2.957946400000000153e+01,4.197296220000000062e+02,2.578088999999999853e+00,1.504942000000000002e+00,2.534332000000000029e+00
7.439940609999999879e+02,2.957954200000000000e+01,4.197297899999999800e+02,2.578085000000000182e+00,1.504942999999999920e+00,2.534327999999999914e+00
7.439944699999999784e+02,2.958085000000000164e+01,4.197305700000000002e+02,2.578053000000000150e+00,1.504942999999999920e+00,2.534294000000000047e+00
7.439952869999999621e+02,2.958891300000000157e+01,4.197329960000000142e+02,2.577888999999999875e+00,1.504941000000000084e+00,2.534117999999999871e+00
7.439951929999999720e+02,2.959123900000000162e+01,4.197330670000000055e+02,2.577855000000000008e+00,1.504939999999999944e+00,2.534081000000000028e+00
7.439951119999999491e+02,2.959314799999999934e+01,4.197331580000000031e+02,2.577822999999999976e+00,1.504938000000000109e+00,2.534046000000000021e+00
7.439949430000000348e+02,2.959721199999999897e+01,4.197331750000000170e+02,2.577771999999999952e+00,1.504934999999999912e+00,2.533989000000000047e+00
7.439946790000000192e+02,2.960197399999999845e+01,4.197332610000000273e+02,2.577697000000000127e+00,1.504931999999999936e+00,2.533905999999999992e+00
7.439943970000000490e+02,2.960749600000000115e+01,4.197333849999999984e+02,2.577617000000000047e+00,1.504928000000000043e+00,2.533818999999999821e+00
7.439938310000000001e+02,2.962000600000000006e+01,4.197338090000000079e+02,2.577430000000000110e+00,1.504918999999999896e+00,2.533612999999999893e+00
7.439924260000000231e+02,2.965938600000000136e+01,4.197359050000000025e+02,2.576830000000000176e+00,1.504893000000000036e+00,2.532954999999999846e+00
7.439920749999999998e+02,2.966698699999999889e+01,4.197360279999999761e+02,2.576719999999999899e+00,1.504888000000000003e+00,2.532833000000000112e+00
7.439917719999999690e+02,2.967405899999999974e+01,4.197362949999999842e+02,2.576614000000000182e+00,1.504882999999999971e+00,2.532716999999999885e+00
7.439913070000000062e+02,2.968222000000000094e+01,4.197363080000000082e+02,2.576497999999999955e+00,1.504877000000000020e+00,2.532589000000000201e+00
7.439910419999999931e+02,2.968590500000000176e+01,4.197362410000000068e+02,2.576449000000000211e+00,1.504874000000000045e+00,2.532535000000000203e+00
7.439896230000000514e+02,2.969315399999999983e+01,4.197339370000000258e+02,2.576384000000000007e+00,1.504864999999999897e+00,2.532458999999999794e+00
7.439881589999999960e+02,2.969396800000000169e+01,4.197309819999999831e+02,2.576426999999999801e+00,1.504858999999999947e+00,2.532500000000000195e+00
7.439857700000000023e+02,2.969398599999999888e+01,4.197262099999999805e+02,2.576516999999999946e+00,1.504850999999999939e+00,2.532589999999999897e+00
7.439827199999999721e+02,2.969397000000000020e+01,4.197190180000000055e+02,2.576635000000000009e+00,1.504839999999999955e+00,2.532707999999999959e+00
7.439795100000000048e+02,2.969480000000000075e+01,4.197124600000000214e+02,2.576743000000000006e+00,1.504828000000000054e+00,2.532814999999999817e+00
7.439749799999999595e+02,2.970261999999999958e+01,4.197048629999999889e+02,2.576778000000000013e+00,1.504809000000000063e+00,2.532837999999999923e+00
7.439690319999999701e+02,2.975526299999999935e+01,4.197003530000000069e+02,2.576112000000000180e+00,1.504761000000000015e+00,2.532093999999999845e+00
7.439671070000000555e+02,2.976996799999999865e+01,4.196984610000000089e+02,2.575940999999999814e+00,1.504747000000000057e+00,2.531900999999999957e+00
7.439648929999999609e+02,2.978529299999999935e+01,4.196960829999999874e+02,2.575765999999999778e+00,1.504731000000000041e+00,2.531702999999999815e+00
7.439618880000000445e+02,2.980838299999999919e+01,4.196931040000000053e+02,2.575496999999999925e+00,1.504709000000000074e+00,2.531400000000000095e+00
